"PLT_CN","STATE_NAME","INVYR","MEASYEAR","LAT","LON","ELEV","ELEV_M","ALL_TREES_TOTAL","ALL_TREES_BA_M2HA","PIAL_TOTAL","PIAL_AVG_DBH_CM","PIAL_STDEV_DBH_CM","PIAL_BA_M2HA","PIAL_QMD_CM","PIAL_TPH","PIAL_SDI","PIAL_CLASS1","PIAL_CLASS1_BA_M2HA","PIAL_CLASS1_TPH","PIAL_CLASS2","PIAL_CLASS2_BA_M2HA","PIAL_CLASS2_TPH","PIAL_CLASS3","PIAL_CLASS3_BA_M2HA","PIAL_CLASS3_TPH","PIAL_CLASS4","PIAL_CLASS4_BA_M2HA","PIAL_CLASS4_TPH","ABLA_TOTAL","ABLA_AVG_DBH_CM","ABLA_STDEV_DBH_CM","ABLA_BA_M2HA","ABLA_QMD_CM","ABLA_TPH","ABLA_SDI","ABLA_CLASS1","ABLA_CLASS1_BA_M2HA","ABLA_CLASS1_TPH","ABLA_CLASS2","ABLA_CLASS2_BA_M2HA","ABLA_CLASS2_TPH","ABLA_CLASS3","ABLA_CLASS3_BA_M2HA","ABLA_CLASS3_TPH","ABLA_CLASS4","ABLA_CLASS4_BA_M2HA","ABLA_CLASS4_TPH","PICO_TOTAL","PICO_AVG_DBH_CM","PICO_STDEV_DBH_CM","PICO_BA_M2HA","PICO_QMD_CM","PICO_TPH","PICO_SDI","PICO_CLASS1","PICO_CLASS1_BA_M2HA","PICO_CLASS1_TPH","PICO_CLASS2","PICO_CLASS2_BA_M2HA","PICO_CLASS2_TPH","PICO_CLASS3","PICO_CLASS3_BA_M2HA","PICO_CLASS3_TPH","PICO_CLASS4","PICO_CLASS4_BA_M2HA","PICO_CLASS4_TPH","PIEN_TOTAL","PIEN_AVG_DBH_CM","PIEN_STDEV_DBH_CM","PIEN_BA_M2HA","PIEN_QMD_CM","PIEN_TPH","PIEN_SDI","PIEN_CLASS1","PIEN_CLASS1_BA_M2HA","PIEN_CLASS1_TPH","PIEN_CLASS2","PIEN_CLASS2_BA_M2HA","PIEN_CLASS2_TPH","PIEN_CLASS3","PIEN_CLASS3_BA_M2HA","PIEN_CLASS3_TPH","PIEN_CLASS4","PIEN_CLASS4_BA_M2HA","PIEN_CLASS4_TPH","PIFL_TOTAL","PIFL_AVG_DBH_CM","PIFL_STDEV_DBH_CM","PIFL_BA_M2HA","PIFL_QMD_CM","PIFL_TPH","PIFL_SDI","PIFL_CLASS1","PIFL_CLASS1_BA_M2HA","PIFL_CLASS1_TPH","PIFL_CLASS2","PIFL_CLASS2_BA_M2HA","PIFL_CLASS2_TPH","PIFL_CLASS3","PIFL_CLASS3_BA_M2HA","PIFL_CLASS3_TPH","PIFL_CLASS4","PIFL_CLASS4_BA_M2HA","PIFL_CLASS4_TPH","PIPO_TOTAL","PIPO_AVG_DBH_CM","PIPO_STDEV_DBH_CM","PIPO_BA_M2HA","PIPO_QMD_CM","PIPO_TPH","PIPO_SDI","PIPO_CLASS1","PIPO_CLASS1_BA_M2HA","PIPO_CLASS1_TPH","PIPO_CLASS2","PIPO_CLASS2_BA_M2HA","PIPO_CLASS2_TPH","PIPO_CLASS3","PIPO_CLASS3_BA_M2HA","PIPO_CLASS3_TPH","PIPO_CLASS4","PIPO_CLASS4_BA_M2HA","PIPO_CLASS4_TPH","PIPU_TOTAL","PIPU_AVG_DBH_CM","PIPU_STDEV_DBH_CM","PIPU_BA_M2HA","PIPU_QMD_CM","PIPU_TPH","PIPU_SDI","PIPU_CLASS1","PIPU_CLASS1_BA_M2HA","PIPU_CLASS1_TPH","PIPU_CLASS2","PIPU_CLASS2_BA_M2HA","PIPU_CLASS2_TPH","PIPU_CLASS3","PIPU_CLASS3_BA_M2HA","PIPU_CLASS3_TPH","PIPU_CLASS4","PIPU_CLASS4_BA_M2HA","PIPU_CLASS4_TPH","POAN_TOTAL","POAN_AVG_DBH_CM","POAN_STDEV_DBH_CM","POAN_BA_M2HA","POAN_QMD_CM","POAN_TPH","POAN_SDI","POAN_CLASS1","POAN_CLASS1_BA_M2HA","POAN_CLASS1_TPH","POAN_CLASS2","POAN_CLASS2_BA_M2HA","POAN_CLASS2_TPH","POAN_CLASS3","POAN_CLASS3_BA_M2HA","POAN_CLASS3_TPH","POAN_CLASS4","POAN_CLASS4_BA_M2HA","POAN_CLASS4_TPH","POBA_TOTAL","POBA_AVG_DBH_CM","POBA_STDEV_DBH_CM","POBA_BA_M2HA","POBA_QMD_CM","POBA_TPH","POBA_SDI","POBA_CLASS1","POBA_CLASS1_BA_M2HA","POBA_CLASS1_TPH","POBA_CLASS2","POBA_CLASS2_BA_M2HA","POBA_CLASS2_TPH","POBA_CLASS3","POBA_CLASS3_BA_M2HA","POBA_CLASS3_TPH","POBA_CLASS4","POBA_CLASS4_BA_M2HA","POBA_CLASS4_TPH","PODE_TOTAL","PODE_AVG_DBH_CM","PODE_STDEV_DBH_CM","PODE_BA_M2HA","PODE_QMD_CM","PODE_TPH","PODE_SDI","PODE_CLASS1","PODE_CLASS1_BA_M2HA","PODE_CLASS1_TPH","PODE_CLASS2","PODE_CLASS2_BA_M2HA","PODE_CLASS2_TPH","PODE_CLASS3","PODE_CLASS3_BA_M2HA","PODE_CLASS3_TPH","PODE_CLASS4","PODE_CLASS4_BA_M2HA","PODE_CLASS4_TPH","POTR_TOTAL","POTR_AVG_DBH_CM","POTR_STDEV_DBH_CM","POTR_BA_M2HA","POTR_QMD_CM","POTR_TPH","POTR_SDI","POTR_CLASS1","POTR_CLASS1_BA_M2HA","POTR_CLASS1_TPH","POTR_CLASS2","POTR_CLASS2_BA_M2HA","POTR_CLASS2_TPH","POTR_CLASS3","POTR_CLASS3_BA_M2HA","POTR_CLASS3_TPH","POTR_CLASS4","POTR_CLASS4_BA_M2HA","POTR_CLASS4_TPH","PSME_TOTAL","PSME_AVG_DBH_CM","PSME_STDEV_DBH_CM","PSME_BA_M2HA","PSME_QMD_CM","PSME_TPH","PSME_SDI","PSME_CLASS1","PSME_CLASS1_BA_M2HA","PSME_CLASS1_TPH","PSME_CLASS2","PSME_CLASS2_BA_M2HA","PSME_CLASS2_TPH","PSME_CLASS3","PSME_CLASS3_BA_M2HA","PSME_CLASS3_TPH","PSME_CLASS4","PSME_CLASS4_BA_M2HA","PSME_CLASS4_TPH","BA_M2HA_ALL_OTHERS"
11794328010690,"Idaho",2006,2006,43.383234,-111.333727,5901,1798.6248,16,18.88492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30.76575,8.25604198551986,18.88492,31.7873160710369,238,341.04866146147,0,0,0,2,0.66658,30,6,5.05041,89,8,13.16792,119,0
11794376010690,"Idaho",2006,2006,43.170042,-111.189953,7235,2205.228,7,6.10978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27.4743333333333,7.72997856831872,5.63944,28.3660501186424,89,106.53010403258,0,0,0,1,0.26234,15,3,2.5413,45,2,2.83581,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.066,0,0.47034,20.066,15,10.1865827544181,0,0,0,1,0.47034,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11795613010690,"Idaho",2006,2006,42.686259,-111.176123,7750,2362.2,55,29.99762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17.526,4.63443231788867,5.25849,18.0789603867774,349,202.120383710222,1,0.736,185,6,1.76732,89,5,2.75517,74,0,0,0,21,20.5014285714286,3.53702898732013,10.60266,20.7899833069861,312,226.440503257729,0,0,0,12,4.63893,178,9,5.96373,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17.0815,3.75358690273232,4.27101,17.4554558519679,178,97.7371644124956,0,0,0,9,2.47731,134,3,1.7937,45,0,0,0,10,25.8826,10.4859931570114,9.86545,27.7284949104707,319,367.315729604479,1,0.9613,185,2,0.66635,30,3,2.26946,45,4,5.96833,59,4.271
11795730010690,"Idaho",2006,2006,42.993345,-111.181315,7226,2202.4848,3,0.77355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.064,1.34404166602081,0.77355,4.20955991365685,556,31.0459352495669,3,0.77355,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774
11795785010690,"Idaho",2006,2006,42.911701,-111.361016,7637,2327.7576,15,5.80566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8.98769230769231,5.18220016634851,4.69746,10.2746302647308,1280,299.489302597285,9,4.18434,1250,4,0.51312,30,0,0,0,0,0,0,2,43.434,4.66973318295596,1.1082,43.5593337873756,7,17.671535914055,0,0,0,0,0,0,0,0,0,2,1.1082,7,4.697
11795820010690,"Idaho",2006,2006,42.90611,-111.675166,6919,2108.9112,7,1.02251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.96685714285714,5.03931805666109,1.02251,8.3847484671362,481,81.2889264943953,5,0.74069,463,2,0.28182,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.023
11795856010690,"Idaho",2006,2006,42.85946,-111.182223,7319,2230.8312,34,25.0744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22.7373793103448,9.62489583028525,23.32423,24.6258523199251,1113,1058.81526965204,4,3.02378,741,6,2.06026,89,12,7.91644,178,7,10.32375,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10.3632,8.80504839282556,1.75017,13.0161060229241,585,200.211562107268,3,0.82706,556,1,0.2713,15,1,0.65181,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75
11796024010690,"Idaho",2006,2006,42.6776,-111.487362,6867,2093.0616,23,6.62311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17.9346086956522,2.71277700285034,6.62311,18.1297927372503,257,149.309873430219,0,0,0,18,4.60766,201,5,2.01545,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.623
11796092010690,"Idaho",2006,2006,42.725148,-111.973597,6323,1927.2504,7,6.66339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25.5016,4.0504837735757,3.87498,25.7576539614927,74,76.0420022910027,0,0,0,0,0,0,4,2.71621,59,1,1.15877,15,2,34.544,0.718420489685529,2.78841,34.547735092188,30,48.7272995806884,0,0,0,0,0,0,0,0,0,2,2.78841,30,3.875
11796121010690,"Idaho",2006,2006,42.503003,-111.185137,7231,2204.0088,21,15.72431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21.0222352941176,6.20257482350487,7.12124,21.8664870574881,190,149.085164452006,0,0,0,8,1.82938,89,8,4.10348,89,1,1.18837,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45.974,21.333984031743,8.60307,49.547581494963,45,130.38007456061,0,0,0,0,0,0,1,0.4377,11,3,8.16537,33,0
11796731010690,"Idaho",2006,2006,44.381551,-112.320947,8030,2447.544,59,32.74462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15.0464761904762,9.8189661350829,11.14138,17.8386515612534,1846,1046.70500745343,9,3.62647,1667,3,0.83841,45,9,6.67651,134,0,0,0,35,21.336,4.47933879049129,19.40838,21.7879806603811,520,406.897685966644,0,0,0,14,4.63087,208,21,14.77751,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23.876,9.18623579057276,2.19485,25.0264126074833,45,43.5642186821024,0,0,0,1,0.23634,15,1,0.72378,15,1,1.23474,15,0
11796825010690,"Idaho",2006,2006,44.523405,-111.627,7243,2207.6664,10,17.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19.6305714285714,12.6717867571644,5.01034,22.8690696293987,445,375.8719596274,2,0.79795,370,2,0.60539,30,1,1.03164,15,2,2.57536,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50.546,36.0921398091052,11.99657,58.5092000173192,45,170.253070351163,0,0,0,1,0.21976,15,0,0,0,2,11.77681,30,0
11796922010690,"Idaho",2006,2006,44.511015,-111.998055,8638,2632.8624,20,26.2114,1,22.098,0,0.57042,22.098,15,11.8922885061846,0,0,0,0,0,0,1,0.57042,15,0,0,0,5,20.2184,18.137094056105,4.79575,25.9219413470519,415,428.873810613902,2,0.94722,370,1,0.22797,15,1,0.92854,15,1,2.69202,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32.3124285714286,12.542789045223,20.84523,34.4989469860003,379,618.814120448378,1,1.50203,185,1,0.39068,15,4,3.14487,59,8,15.80764,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11797040010690,"Idaho",2006,2006,44.477672,-111.812938,7319,2230.8312,12,6.02997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18.1398333333333,6.76323556017564,6.02997,19.2609223299405,349,223.745049477847,1,0.90216,185,7,1.91692,104,4,3.21089,59,0,0,0,0
11801215010690,"Idaho",2006,2006,44.300817,-111.508155,6310,1923.288,14,7.2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17.5622857142857,3.60982188839478,7.2312,17.9034611498128,379,215.946279054809,1,2.16293,185,11,3.74755,164,2,1.32073,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11801260010690,"Idaho",2006,2006,44.479196,-111.507936,6795,2071.116,10,20.85314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.89,8.26183563138362,0.3887,10.6377189284169,200,49.5006496196742,1,0.13518,185,1,0.25352,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,42.06875,21.911798646587,20.46444,46.7962688843886,119,317.218077269935,0,0,0,2,0.6696,30,0,0,0,6,19.79484,89,0
11801289010690,"Idaho",2006,2006,44.361434,-111.654566,6652,2027.5296,19,9.97294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20.9647692307692,7.5231576942337,7.8485,22.1757923386325,364,292.491774766775,1,0.414,185,6,2.14474,89,4,2.93228,59,2,2.35749,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.52966666666667,2.13973957917001,2.12444,4.93287792943092,1111,80.0867995607707,6,2.12444,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.124
11801348010690,"Idaho",2006,2006,44.34171,-111.31953,6352,1936.0896,5,3.95622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15.8115,8.82170193330063,1.75254,17.560476958215,230,127.109443941046,1,0.3389,185,2,0.62958,30,1,0.78407,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.434,0,2.20367,43.434,15,35.1799966158639,0,0,0,0,0,0,0,0,0,1,2.20367,15,0
11801368010690,"Idaho",2006,2011,44.652194,-111.48416,7926,2415.8448,6,2.55805,1,30.48,0,0.2713,30.48,4,4.98153223275194,0,0,0,0,0,0,1,0.2713,4,0,0,0,1,20.32,0,0.12058,20.32,4,2.59858228798442,0,0,0,1,0.12058,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39.3065,20.310869823816,2.16616,43.0627393113815,15,34.6986096823384,0,0,0,0,0,0,2,0.27547,7,2,1.89069,7,0
